Checkpoint;Opponent;Game Moves;Winner
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 E9 D3 F7 G5 E6 F4 I4 J1 H6 K1 H2 H3 I2 I3 J2 J3 D5 E3 K3 J4 K4 J5 K5 J6 K6 J7 K7 J8 K8 J10 J9 I9 K9 K10 B4 C2 A3 B1 E4 F3 G3 G4 C4 C3 D4 B2 A2 A1;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 E9 D5 F7 G5 E6 F4 I4 H6 I6 I5 A6 J5 H5 G6 C5 C6 A7 B8 E5 E4 F5 G4 A8 A9 B7 C7 K5 K4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 J10 I11 F7 E10 D10 G5 E6 F4 D5 D4 E4 F2 F3 G2 E3 E2 D2 D3 I1 G3 I4 H6 I6 I5 K4 J4 A5 C5 K3 J5 K5 J6 K6 J7 K7 J8 K8 J2 K1 J3 J11 J9 K9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 J10 J9 F7 E10 D10 G5 E6 F4 D5 D4 E4 F2 F3 G2 E3 E2 D2 D3 I1 G3 I4 H6 I6 I5 A5 C3 K4 J4 K3 J5 K5 J6 K6 J7 K7 J8 K9 K8 B3 C5 B6 C6 B7 C1 C2 A9 C8 B5 A6 B4 A4 C7 B8 B10 D9 E1 D1 C9 D8 C11 D11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 J10 K11 F7 E10 D10 G5 E6 F4 D5 D4 E4 F2 F3 G2 E3 E2 D2 D3 K1 J4 I3 I4 G3 H2 H3 I2 J2 H4 E7 E9 D9 E8 D8 G4 E5 C3 D11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 J10 J11 F7 E10 D10 G5 E6 F4 D5 D4 E4 F2 F3 G2 E3 E2 D2 D3 I1 G3 I4 H6 I6 I5 A5 C3 K4 J4 K3 J5 K5 J6 K6 J7 K7 J8 K8 J2 K1 J3 I11 J9 K9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 J10 E4 F7 F8 E8 E9 C10 D9 H7 G9 I8 H10 J9 I9 J8 I11 J11 I5 K4 J6 G7 G6 F6 G4 F4 F5 G5 H4 E5 E6 C7 D6 K3 J5 B5 C6 A7 B7 K5 K6 H5 I4 A8 B8 A9 B10 B9 C9 C8 D8 D7 E7 A10 A11;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 F8 E4 G6 H4 F5 G3 I5 J3 K3 J4 B5 B6 K4 J5 K5 J6 K6 J8 J7 I8 I7 H8 F9 E11 K1 H7 I6 H6 H5 I4 G10 G9 F10 G8 G7 D11 G11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 F8 F5 G6 H4 I5 J3 K3 J4 K4 J5 K5 J6 K6 J7 K7 J8 K8 J10 J9 I9 K9 K10 D6 E4 D4 D5 B6 C6 B7 C5 B5 A9 C8 B4 C4 C9 B9 B10 D8 D9 E9 E8 E7 E1 F7 C3 D10 E3 D3 E2 D2 D1 C2 C1 A2 B2 A3 B3 A5 A4 I4 I3 G3 H1 G5 G4 E5 F4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 F8 F6 G6 G5 H5 H4 I4 J2 I3 I2 K1 J3 K3 J4 H3 H2 G2 G3 K4 J6 J5 I6 I5 G7 F7 D11 G9 G4 F10 F4 F9 E5 E11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 F8 E6 G5 F7 B7 H6 K5 B8 I6 I5 G7 G6 J4 J5 K4 J7 J6 I7 H7 G8 K1 H8 F9 J3 K3 D11 F10 E11 F11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 F8 G6 E7 F5 I5 H7 I7 I6 D6 E4 D4 D5 B6 C6 K5 J6 B7 C5 B5 B4 C4 A9 C8 E1 B10 C3 E3 F2 E2 F1 D2 D1 C2 C1 A2 B2 F3 G2 G3 H2 I2 H3 A3 B3 G4 H4 G5 F6 H5 I4 J4 J3 K3 K1 J2 K4 I1 I8 C7 A5 J5 K6 C9 B11 A11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 D10 E4 E8 F6 H5 I2 G7 J2 G3 H1 F2 H4 G5 G4 F4 F5 D7 E5 D5 D6 K1 J3 K3 J4 K4 J6 J5 I6 I5 I4 G6 B7 F7 I3 E9 F8 D11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 D10 E6 F6 E8 D8 D9 B10 C9 G7 F9 H8 G10 B9 C8 B8 C6 A7 B5 C7 D6 E7 G4 D7 H4 F5 F4 E5 E4 D5 D4 I5 J3 K3 J4 K4 J5 K5 J6 K6 J7 K7 J9 J8 H9 I8 I9 K1 K8 F7 F8 G8 G9 B11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 D10 D5 E8 F6 H5 G7 H7 H6 D7 E5 A6 C6 J5 I6 J6 I7 J7 I8 J8 K9 I9 H10 H9 G10 J4 J9 G9 F10 F9 E10 E9 I3 K1 J3 K3 D11 C11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 D10 D3 E8 F6 D7 E5 D5 D6 H5 I2 G7 J2 H2 H3 G4 G3 K1 J3 K3 J4 K4 J5 K5 J6 K6 J7 K7 J9 J8 I9 I8 H9 H8 G9 F8 E9 D9 I4 G8 D11 C11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;K2 I10 D10 E8 D8 D9 B10 C9 G7 F9 H8 G10 B9 C8 B8 C6 A7 B5 C7 D6 D7 E6 E7 G5 H5 I3 J4 K1 H4 H3 J2 J1 I2 I1 G4 G3 H2 H1 F4 F3 G2 G1 E4 E3 F2 F1 D4 D3 C4 C3 A4 B4 E2 E1 D2 D1 C2 C1 A2 B2 A3 B3 A6 A5;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 G7 E4 I2 H4 F5 G3 J3 I5 K4 J6 B5 B6 C5 C6 D5 D6 E5 E6 F6 D3 C3 C4 B4 D1 E7 E8 B2 F8 D8 C10 D9 D10 E9 E10 B10 C9 F9 F10 G10 G9 B9 C8 G8 H8 I7 I8 K7 J9 D7 B8 J7 J8 K9 K8 A9 A8;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 G7 I10 I2 H4 F5 F6 G5 G6 I5 H6 E6 E7 C8 B11 D7 D9 A11 B9 C9 B10 C10 C11 D10 D11 E10 E11 F10 F11 H10 G10 H9 G9 H8 G8 I6 H7 I7 I4 H5 G4 F4 I8 G11 G1 G3 H2 H3 I1 J1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 G7 G6 E7 F5 D6 E4 D4 D5 B6 C6 I2 H4 J3 I5 K4 J6 B7 C5 B5 B4 C4 A9 C7 E1 B10 C8 D9 D8 E8 C3 E3 F2 E2 F1 D2 D1 C2 C1 A2 B2 F3 G2 G3 H2 H3 G4 I1 D10 D7 E9 C10 C11 B11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 G7 H4 F5 F6 G5 G6 E6 E7 C8 D7 C7 D6 C6 D4 C4 C5 D5 E4 E5 F4 G4 H2 G3 G2 F3 F2 E3 E2 D3 D2 B3 C3 B4 C2 B2 C9 D8 D9 B9 B10 E8 E9 G8 G9 F9 E11 F10 F11 E10 D11 D10 C11 G10 G11 C10 B11 F8 I10 K9 J11 H10 H11 A10 A9 A11 B8 C1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 G7 F10 I2 H4 F5 F4 G4 F6 G5 G6 E6 E7 C8 D7 I5 H6 C7 D6 C6 D4 D5 E4 E5 H2 H3 B11 D9 D10 A11 B9 B10 C9 D8 E9 C10 C11 I1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 C4 C2 F5 G2 H2 G3 H3 G4 H4 G5 H5 G6 H6 G8 H8 H7 G7 F8 E8 F7 J6 I6 J5 I5 J4 I4 J3 I3 J2 I7 J7 I8 J8 I10 K9 J11 I9 H10 H9 G10 G9 F10 F9 E10 E9 D10 C9 B11 A11 B10 C10 C11 A10 B9 J9 J10 A9 B8 A8 B7 A7 B6 A6 B5 A5 B4 A4 B2 B3 C3 A3 A2 K10 K11;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 C4 D8 A9 B10 F7 F8 E8 D10 E9 E10 C10 D9 C9 C8 B9 B7 F10 F9 G9 G8 I7 H8 I8 H6 I5 I6 K5 J5 K4 J4 K3 J3 A8 A7 K2 J2 B8 C7 G7 H7;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 C4 C3 I2 H4 F5 F4 G4 E7 B8 G6 B10 B9 C8 C9 D8 D9 J5 J4 F8 E8 F7 F6 I4 I5 A9 A10 H6 H5 K4 K3;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 C4 F8 D9 E7 D7 D8 B9 C8 B8 B10 C9 C11 E10 B7 C7 C6 E5 F2 G2 F3 G3 F4 D4 C3 E2 E3 D3 D5 E4 F5 D6 E6 D10 E1 F1 E11 D11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 C4 G7 E8 F6 D7 E5 C6 C5 D5 E3 D4 D2 B3 C1 A2 C10 B10 C3 B4 C2 B9 B8 C8 B2 A3 B1 A1 C7 D6 B11 A11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 D5 D4 F3 E7 B8 B9 D8 D7 C8 C6 A7 B5 G6 F8 H7 H8 G8 F10 G9 G10 I2 H4 J3 I5 K4 J6 F5 F4 E4 E5 G4 G5 F6 E6 F9 E10 C11 E9 H9 H10 I10 I9 C10 D9 C9 C7 E8 F7 K8 J9 B6 C5 K9 J7 J8 I8 B7 A6 K7 K6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 D5 D3 E3 D8 A9 B10 F7 F8 E8 D10 C10 D9 C9 C8 B9 B7 E9 E10 F10 F9 B8 C7 G9 G8 I7 H8 I8 H6 I5 I6 K5 J5 K4 J4 K3 J3 K2 J2 A8 A7 G7 H7;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 D5 D8 A9 B10 F7 F8 E8 D10 E9 E10 C10 D9 C9 C8 B9 B7 F10 F9 H7 H8 K7 A8 B8 C7 G8 G9 J6 I9 J9 J7 K6 J8 K8 J5 I11 I5 G7 I8 H5 H6 G6 H2 I6 I7 I10 I3 G4 F3 I2 H3 G3 G2 J2 K4 I4 J3 E6 E2 C3 D1 B2 D4 C5 C4 A5 B4 A4 B5 B6 C6 A6 A7 E7 D6 E5 F4 B3 K5 C1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 D5 D6 F5 F6 E6 E7 C8 D7 B7 C6 B6 C5 B5 C3 A4 B2 C4 D3 D4 E3 G2 F4 E5 E4 H3 G5 G4 H5 B10 B4 G3 G6 C7 B3 C9 H1 G1 B11 A11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 D5 F8 B10 C8 A9 B7 E7 D9 H7 H8 G8 F10 F9 E10 G9 G10 H10 H9 K7 I9 J9 I7 J6 I6 J5 I4 K3 K2 J3 I3 J2 J1 I2 I1 I10 J8 K8 J7 K6 H2 H3 G3 E4 E3 F3 G1 F2 F1 E2 E1 G2 H1 C2 D2 C3 D3 C4 D4 C5 E5 F4 G4 F5 G5 I5 H5 H6 G6 E9 D10 E8 D8 D1 I8 F6 E6 G11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 F6 G4 E5 E4 F4 G2 F3 F2 H2 G3 I3 H5 I5 I4 E2 E3 B5 D3 C3 B6 C5 D5 C6 D1 D2 D6 C7 B10 C4 D7 C8 D8 C9 C10 D9 D10 E9 E10 F10 F9 F8 G9 I8 H10 J9 I11 K10 H7 J6 I7 J7 I6 K3 J3 H6 G6 G7 F7 J5 K2 J10 J11 K11 F1 E1 E7 I9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 F6 F5 D6 E4 D4 D5 I2 H4 J3 I5 K4 J6 B6 C6 B7 C5 B5 A9 C8 B4 C4 C9 B9 E1 B10 C3 E3 F2 E2 F1 D2 D1 C2 C1 A2 B2 F3 G2 G3 H2 H3 G4 I1 B8 C7 B3 B11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G10 G9 J7 H9 I9 H7 J6 I5 K4 J3 I4 J4 D10 D11 C10 B11 H6 I6 A10 A9 A11 B8 C9 D8 H5 J5 H3 I1 J1 I2 G2 H2 G3 H1 G1 G5 I3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 F6 F7 D8 E7 D7 E5 D5 D6 E6 G4 I3 I2 H3 H2 F3 G3 F4 F5 B7 C6 B6 C7 B8 C8 B9 B10 C9 C10 C5 D9 E8 E9 F8 F9 G9 G8 A10 F1 A11 C4 E4 G2 D2 D4 E2 D1 E1 B11 E3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 F6 E4 G3 F5 B5 H4 C6 C5 B6 C3 A4 B2 C4 D3 J3 I2 H1 H3 G4 G5 D4 E3 B4 B3 F4 E5 A3 A2 J2 J1;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 D8 E4 G3 F5 B5 C6 A7 B8 H4 G6 H6 H5 J4 I5 J5 I6 J6 I8 K7 J9 I7 H8 H7 G8 G7 F8 F7 E8 D9 E7 D7 E6 D6 E5 D5 D4 C5 C3 A4 B2 C4 D3 B4 B3 A3 A2 J7 J8 K9 K8;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 D8 E6 D6 D7 G5 F7 H6 G8 H8 H7 B8 C7 B7 B6 C6 C8 B9 B10 C9 C10 E9 D11 F10 E4 C5 D3 B4 C2 A3 B1 D9 E10 F9 D10 E5 F4 H3 I1 G2 F5 E7 F6 B2 C1 C3 D2 B3 A2 D4 E3 G7 F8 J6 I6 J5 I5 J4 I4 J3 I3 J2 J1 I2 I7 J7 I8 J8 I10 K9 J11 I9 H10 H9 G10 G9 F11 E11 H1 G1 H2 G3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 D8 E5 B6 G4 B7 C4 A5 B3 D5 E4 D4 E2 D3 D2 E3 F2 H1 G3 I2 H4 J3 I5 K4 J6 G2 F3 C2 C3 H2 H3 J5 I6 I4 H5 J4 K5 A4 A3;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 D8 F5 E5 E6 C7 D6 C6 D5 C5 D3 B4 C2 A3 B1 D4 E3 E4 F3 H2 F4 H3 G5 I4 H6 I6 I5 J5 J4 C4 C3 B2 C1 A2 A1 H5 G6 K4 K3;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 A11 D8 D3 E6 F4 H3 G5 D5 E3 I4 H6 I6 I5 B4 C2 A3 B1 K4 J4 F5 G4 E5 E4 C4 C3 B2 C1 B3 A2 K3 J3 H5 G6 K2 J2;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 C4 C2 B6 D2 A3 B1 E3 F1 G2 D6 B7 B8 C7 C8 E7 F5 D7 D9 F8 F9 E9 D11 E10 E11 D10 C11 C10 B11 B10 A10 E8 D8 G1 E5 D4 C5 B5 C6 F2;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 C4 C3 F4 E6 B7 B8 G5 F7 H6 G8 H8 H7 C8 C7 J6 I6 J5 I7 J7 I8 J8 I10 K9 J11 I9 H10 H9 G10 G9 F10 F9 E10 E9 D10 D9 C10 B9 B10 A10 C9 D8 E7 K3 J2 I5 H3 G2 G4 F5 G3 F3 G1 H1 B11 D7 D6 G6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 C4 C5 F4 E6 G5 F7 H6 G8 H8 H7 B9 C7 A8 B6 J6 I7 J7 I6 J5 I5 J4 I3 K2 K1 J2 J1 I2 I1 H2 H1 F2 G2 F3 G3 I4 G4 F5 E5 J8 I10 K9 J11 H9 G11 F10 G9 G10 G1 F1 F11 H4 E11 E10 D11 D10 C11 C10 B11 B10 E9 I9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 C4 I10 B6 C7 A8 B9 F6 E8 C9 C8 D8 E7 D7 E6 D6 D5 C6 C5 B5 D2 B3 C1 A2 C3 B4 C2 B10 B2 A3 B1 A1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 C4 D6 A7 B8 F5 G3 J2 I4 K3 J5 E7 I2 I3 H4 C7 C6 B7 B5 G4 H3 F4 F3 B6 C5 J3 J4 A6 A5 K5 K4 E5 D5;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 D4 D5 B6 C5 G3 F5 H4 G6 H6 H5 B5 C7 A8 B9 J4 I5 J5 I6 J6 J7 I7 I4 J3 J2 I3 I2 H1 H3 G4 I8 H8 G10 H9 H10 F9 E11 D10 G9 G8 E10 E9 H2 G2 D11 C11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 D4 E3 D3 D5 B6 C5 G3 F5 H4 G6 H6 H5 B5 C4 B4 C7 A8 B9 J4 I5 J5 I6 J6 J7 I7 I4 J3 J2 I3 I2 H1 H3 G4 I8 H8 G10 H9 H10 F9 E11 D10 G9 G8 E10 E9 D11 C11 H2 G2;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 D4 D6 A7 C5 B5 B8 F5 G3 J2 I4 K3 J5 E7 I2 I3 H4 C7 C6 B7 B4 C4 E1 C3 C2 F2 E3 E2 D3 D2 C8 D7 D8 E8 D9 E9 D11 F10 G1 B6 D10 E10 E11 F11 F1 D1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 D4 G7 C6 C9 B9 C7 A8 B7 E6 E5 D6 D5 C5 E1 C8 D7 D8 D9 E7 E8 B10 F3 C3 C2 F2 E3 E2 D3 D2 C4 B5 B4 H2 G4 H4 H3 J2 I3 J3 I4 J4 I5 J5 I6 J6 I7 J7 I8 J8 I10 K9 J11 I9 H10 H9 G10 G9 F10 F9 E10 E9 D10 F7 F8 J9 J10 K10 K11 A5 A4 H7 G8 H8 A6 H6 G6 H5 G5 F5 F4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 D4 C6 E5 D7 A7 B8 F6 E8 G7 G8 F8 E10 F9 F10 E9 D10 D9 C10 G9 G10 H9 H10 I9 I10 K9 J11 C9 B10 A10 B9 J9 J10 A8 A9 K10 K11;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 H4 G8 B5 D8 F7 E9 B9 C7 A8 B6 J7 I9 H9 I8 H8 H7 I7 I5 K4 J3 I6 H6 J5 K3 J4 I4 A7 A6 G6 G7 F8 F9 E8 D9 C8 D7 B7 C6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 H4 G6 H6 H5 E7 F5 B5 C6 A7 B8 J4 I5 J5 I6 J6 I7 J7 I9 K8 J10 I8 H9 H8 G9 I3 G8 H7 F8 D9 F6 G7 F7 J8 J9 D6 D5 K9 K10 E5 F4 A8 A9 C7 B7;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 H4 G7 B5 E8 J6 I8 B9 C7 A8 B6 D8 E6 E7 F6 H5 F7 H8 I6 I7 J5 H6 H7 A7 A6 C6 B7 D7 D6 K5 K4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 H4 I10 B5 G7 J6 I5 B9 C7 A8 B6 G6 F7 E6 D8 K4 J3 H6 H7 I6 I8 K7 J9 C8 D7 A7 A6 I7 H8 J7 J8 K8 K9 B7 C6 E7 E8;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 H4 F7 B5 D8 B9 C7 A8 B6 G7 H5 G6 G5 K4 I5 J6 J3 F5 F6 E6 E7 D7 C8 A7 A6 B7 C6 K3 K2 J4 I4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 F4 I10 E6 D8 B9 C8 F7 F8 E8 D10 D9 C10 C9 B10 A10 G2 F3 F2 H3 I1 J2 E3 J1 G3 G4 D6 E7 G5 F5 I2 I3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 F4 E6 B7 G5 J4 J3 B8 C5 A6 B4 E5 D6 C6 D5 H4 H5 I4 I6 K5 J7 B6 B5 A5 A4 I5 H6 J5 K6 J6 I7 F5 F6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 F4 F5 B5 C6 A7 B8 E5 E6 D6 D7 H4 G6 H6 H5 J4 I5 J5 I6 J6 I7 J7 I8 J8 I10 K9 J11 I9 H10 H9 G10 I4 J1 G4 G9 H8 G8 H7 E9 G7 F8 F7 E8 E7 D8 C7 C8 J9 J10 K10 K11 A8 A9;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 F4 G7 E6 D8 B9 C8 F7 F8 E8 D10 D9 C10 C9 B10 A10 G2 F3 F2 H3 I1 J2 E3 J1 G3 G4 D6 E7 G5 F5 I2 I3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 F4 F6 E6 E7 D7 D8 C8 C9 B9 B10 A10 G2 F3 F2 H3 I1 J2 E3 J1 I2 I3 G3 G4 D6 F5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 H6 I10 B5 H5 F6 G4 J3 I5 F4 F5 E5 E6 D6 D7 B8 C7 B7 C9 B9 C6 B6 C3 A4 B2 D4 E3 D5 D3 G2 G3 F3 G1 H1 B10 A10 H2 C4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 H6 G8 B5 B6 J2 I4 K3 J5 H3 G5 F4 E6 C7 D5 E5 D6 C6 C5 F6 F5 I5 J4 H5 H4 A6 A7 K5 K4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 H6 H9 B5 C3 J2 I4 K3 J5 G5 H3 G3 G4 F4 F5 E5 E6 D6 D7 B8 C7 B7 C6 B6 C5 A4 B2 C4 D3 D4 E3 D5 H1 B9 B4 H2 I1 I2 J1 K1 B10 A10;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 H6 G9 B5 C3 J2 I4 K3 J5 G5 H3 G3 G4 F4 F5 E5 E6 D6 D7 B8 C7 B7 C6 B6 B9 C8 C9 D8 D9 A4 B2 D4 E3 D5 E8 E7 F7 F6 G6 H5 H7 G7 F8 G8 F9 H8 H9 I9 I8 A9 A10 K7 J8 K8 J6 J7 I7 K6 K5;Blue
